edge_0-1,edge_1-2,edge_2-3,edge_3-4,edge_4-5,edge_5-6,edge_6-7,edge_7-8,edge_8-9,spin_0,spin_1,spin_2,spin_3,spin_4,spin_5,spin_6,spin_7,spin_8,spin_9,hamiltonian
-0.129810164445058,0.7073380454812381,0.5037528318905893,0.9675085630942855,0.12799292099874293,-0.8137178159360443,-0.30838765902685195,0.8400542192316378,0.9618634898703993,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-5.360425709974848
0.39524115439306007,-0.3155406493277433,-0.4586779297671837,0.6531266227889512,0.8783993332990165,0.36504750408780273,-0.9248673810007881,0.5280049732786007,0.1004008476349223,1,1,-1,1,1,1,1,-1,-1,-1,-4.619306395578068
-0.7350632749804482,-0.25573338834402515,-0.1739419278226011,0.8632318117525408,-0.47689339278606013,-0.4116468924875978,-0.46653216997709746,-0.8073532415283511,-0.9090247105810363,1,-1,1,-1,-1,1,-1,1,-1,1,-5.099420810259758
-0.26307426471118456,-0.3999247189847923,-0.3597970708451468,-0.2989247815073093,0.11163990537013913,0.4556502894901957,0.3302458505726671,-0.8896304017955405,-0.4075388975291723,-1,1,-1,1,-1,-1,-1,-1,1,-1,-3.516426180806148
-0.7637528438045338,-0.6352874205789296,-0.6630852712575368,-0.4428710229271555,-0.25482453809126904,0.5867617941819943,0.4040552026116804,0.5878069057504054,0.19036523386452764,-1,1,-1,1,-1,1,1,1,1,1,-4.528810233068032
-0.766192315968792,0.1574082049717218,0.12696177111109996,-0.0527665081885782,0.68854313094338,-0.5624920744425632,0.30876106569606865,-0.9911496893471505,-0.4900088795786437,-1,1,1,1,-1,-1,1,1,-1,1,-4.144283640247998
-0.32973834204659913,-0.6808126295940136,-0.07005715830566195,-0.8752008719172955,0.8764833471108395,-0.8331046131273614,0.014730302954112151,0.22983302203989608,-0.3044995287489556,-1,1,-1,1,-1,-1,1,1,1,-1,-4.214459815844735
-0.7088741575456556,-0.06010577757874125,0.9613871658499968,0.6891012867277273,-0.9310314314386867,-0.8341130939297408,0.5770422580264605,0.6929304142403203,-0.4953322396392945,-1,1,-1,-1,-1,1,-1,-1,-1,1,-5.949917824976623
-0.275842376476386,-0.2008468996000332,-0.6996890714394226,0.379210206956627,0.8965508721627808,-0.6261062589416175,0.6238408460097946,-0.8426924196729526,0.9018156254372274,1,-1,1,-1,-1,-1,1,1,-1,-1,-5.4465945766968415
0.3512358796799602,0.5952137771616792,-0.42729287643527947,-0.4093840644098361,-0.7391423139232403,-0.10713644449065063,-0.5287016512089993,0.274818964286788,-0.39073515566476136,-1,-1,-1,1,-1,1,-1,1,1,-1,-3.823661127261194
-0.6349940669669838,0.5022077247582619,0.1546098609730191,-0.7400906703637886,-0.576387724226112,-0.04767117205592197,-0.6445868623319844,0.16213239875601793,0.7380336587089493,-1,1,1,1,-1,1,-1,1,1,1,-4.200714139141039
-0.03704397502172796,-0.24707014246689818,-0.655607368257898,0.7991237845002686,-0.27175349580096797,0.7372926499884414,-0.6015424099221569,-0.23312515035224046,-0.4211209914642271,1,-1,1,-1,-1,1,1,-1,1,-1,-4.0036799677748265
0.6655475360443597,0.8562811233820222,-0.7308024730470692,-0.5376195729300166,-0.5754370120468009,0.10494795819798064,-0.2729986273562246,0.5699509361119617,-0.831730277910887,1,1,1,-1,1,-1,-1,1,1,-1,-5.145315517027322
0.7002985015461536,-0.41908317424393315,-0.5483505940081095,0.16976912451703918,-0.6700844747175263,-0.6981573075796026,0.6906762245799432,-0.8281158876188166,0.34767367121482273,-1,-1,1,-1,-1,1,-1,-1,1,1,-5.072208960025947
0.3495190626759921,-0.17779714283905235,-0.7039840326483662,0.6187217321202452,0.5273165495873837,0.6522124076236211,-0.9924796843604258,-0.7749613737792418,0.8513836424468706,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-5.648375628081199
0.1230867023090958,0.08013986897749259,-0.08770202653563519,0.18339498891505013,-0.8727229693648333,-0.45226411047798876,0.6177564509842879,-0.06767239167157846,-0.6637203121748663,-1,-1,-1,1,1,-1,1,1,-1,1,-3.148459821410828
0.5111575589374209,0.3134479522367366,-0.39706482221052264,0.2983427354821415,-0.8392694610780669,0.651092489955295,-0.6305209916461263,0.43798973695046217,-0.5615265827310085,1,1,1,-1,-1,1,1,-1,-1,1,-4.640412331227781
-0.27473822100246426,-0.2064817863997126,0.20515332627977445,0.07375346373952807,0.7212542364498276,-0.494745188824951,0.2870101065414885,0.19914339953173354,-0.22639188944610478,-1,1,-1,-1,-1,-1,1,1,1,-1,-2.6886716182155848
-0.4021776599343414,0.41631784178952946,0.9213710404276401,0.2984157740985387,-0.7169086703340517,-0.7014659804895222,-0.8894003160289523,0.2636529827575056,-0.5899083810153507,1,-1,-1,-1,-1,1,-1,1,1,-1,-5.199618646875432
-0.8472357041691887,0.6220425975470407,-0.37079452971239824,-0.12930188001920562,-0.9537807199311723,0.3947172139386528,-0.023733308033450973,0.8875331930822059,-0.6597407294113613,-1,1,1,-1,1,-1,-1,1,1,-1,-4.888879875844676
-0.16698607037131685,-0.47111579737226084,-0.04902039637397104,0.6679606407852912,-0.3959271598492462,0.6764898042254217,0.27945859261360306,0.5047861641883424,0.9564680152932754,1,-1,1,-1,-1,1,1,1,1,1,-4.168212641072729
-0.2177956963941443,0.9083477084864158,0.46259548375234094,0.4258685137734315,-0.4315289557033224,0.4791119279359941,-0.38068404073102613,0.6601944730224836,0.39178934255522924,1,-1,-1,-1,-1,1,1,-1,-1,-1,-4.357916142354388
-0.6148405455525094,-0.3739593167545665,-0.2580288162966369,0.24685264810726326,0.893164966979749,0.7805681744705517,-0.4765266081446855,0.039040334327877346,-0.36510961809815834,1,-1,1,-1,-1,-1,-1,1,1,-1,-4.0480910287319976
-0.2517012665481213,0.5162898813140964,0.30054819360080187,-0.14627667296515012,-0.47210061332866626,-0.03973004926122603,-0.9427099450597098,0.13455295357921138,0.9078119834389444,-1,1,1,1,-1,1,-1,1,1,1,-3.7117215590959276
-0.3110455177786722,-0.1435249008284789,-0.4268517692863294,0.8772839022154679,-0.6694037324628093,-0.165035232959168,0.19348842802330846,-0.2825435462579651,0.17774920426906404,-1,1,-1,1,1,-1,1,1,-1,-1,-3.246926234081263
-0.8567636313653326,-0.2831357890278927,0.6148594016133189,0.794683295816528,0.6434813566449002,-0.8473591660682103,-0.2802250049182269,-0.9641231295953987,0.48593805121519984,1,-1,1,1,1,1,-1,1,-1,-1,-5.7705688262650074
0.547226213357259,-0.969259812324563,-0.6727669521219908,0.9431393931799936,-0.7378868508022709,0.2758985319180902,-0.6541782240718246,-0.9409317468187519,0.5118004582678661,-1,-1,1,-1,-1,1,1,-1,1,1,-6.2530881828626095
0.10905826319665146,0.7861738231736772,0.6283900111643959,-0.7841093567533066,-0.10425539735883893,-0.33607231038363694,-0.49637246449955796,-0.493962381780678,-0.6261432849624395,-1,-1,-1,-1,1,-1,1,-1,1,-1,-4.364537293273182
0.9810791843646798,-0.8123764705718508,0.6715320894606331,0.5983093908192736,0.5733209394476633,0.7592597902919447,0.8822484988380364,-0.6271367274684698,-0.42499446401765106,-1,-1,1,1,1,1,1,1,-1,1,-6.330257555280203
0.18697135129754328,-0.0198716058778714,0.4978717395115515,-0.299010113063529,-0.3089897625825342,0.489157513577124,0.13578781652913463,0.144065939545875,-0.7964486497174939,1,1,-1,-1,1,-1,-1,-1,-1,1,-2.878174491702657
-0.3115965258194502,0.2962902221834791,-0.7409138649946734,0.4622806451785828,-0.908822706277054,0.31445861032618594,0.5266306097132498,0.7425470931805136,0.4621986133999907,1,-1,-1,1,1,-1,-1,-1,-1,-1,-4.76573889107318
-0.2648308884769348,-0.31891862740395194,0.4935737895160095,-0.0051520847704906725,0.8237078287310027,-0.0539250001607543,-0.08226394510836399,0.37464438694991276,0.4613189229099066,-1,1,-1,-1,1,1,-1,1,1,1,-2.878335474027327
0.47697417217902416,-0.6609505875121231,-0.8783292740195212,0.012481957111547537,0.45562696406027925,0.7462665538794722,0.4230681170949271,0.17428532357569826,-0.25788487716437536,1,1,-1,1,1,1,1,1,1,-1,-4.085867826596968
-0.46993516931052315,-0.4545795839976603,0.691577385976311,0.37892957500562585,0.9693456230657311,0.4870012616664514,-0.9170321193323265,0.027359737529155215,-0.7925524218615698,-1,1,-1,-1,-1,-1,-1,1,1,-1,-5.188312877745355
-0.2759201322651994,-0.24077040776674496,-0.007037461268031953,0.6265057916660313,0.6208968943598796,-0.5633747149661517,0.6124851118505568,-0.5725664477385772,-0.6656251520168162,-1,1,-1,1,1,1,-1,-1,1,-1,-4.185182113897989
-0.30227697912828977,-0.47466224811044366,0.10566868815330821,0.47897483483358205,-0.19594849523733893,0.2633641460801377,-0.6962444018874743,-0.49250614756917455,-0.9859570975224237,-1,1,-1,-1,-1,1,1,-1,1,-1,-3.995603038522173
0.8163927375902016,0.9667627956046958,0.7164312353506186,0.4288068819744142,0.14053290732730872,0.5319951771550144,0.6315897999637978,0.5673264161909339,0.6359116192194858,1,1,1,1,1,1,1,1,1,1,-5.43574957037647
-0.09985986670375091,-0.7114102094137411,-0.907751911588796,0.09107752367871225,0.8828148797438384,-0.5633204917755001,0.29402092744728736,-0.22377145073298088,0.686870050489433,-1,1,-1,1,1,1,-1,-1,1,1,-4.4608973115740405
0.3909992444534054,0.538287759094243,-0.07570651148783503,-0.2577115502180911,-0.1305889559311595,0.8576058699453029,-0.6423989813003348,0.9986052299012991,0.9068205190136938,-1,-1,-1,1,-1,1,1,-1,-1,-1,-4.7987246213453645
0.7802432978525609,0.20794490383471143,-0.7374705157406325,-0.06510843816710898,-0.8174135401174647,-0.2009679679252152,0.060899047919232174,-0.7371196748011135,-0.7628385761722145,1,1,1,-1,1,-1,1,1,-1,1,-4.370005962530254
0.8068812289807745,-0.0630343172411525,0.8855296737837233,-0.6335713458991719,-0.3966644702543949,-0.043374723497641376,-0.08790198856086584,0.9199015829446651,-0.5362157911741359,1,1,-1,-1,1,-1,1,-1,-1,1,-4.373075122336525
-0.08447646160007527,-0.6345415297367194,-0.08496291959572,-0.04560239637718655,-0.6319374035852416,0.5385677828064162,0.4789358184359922,-0.1888800055897195,-0.9605145408972942,-1,1,-1,1,-1,1,1,1,-1,1,-3.648418858624365
-0.8216007782778401,0.9588262430729195,-0.32047040331519927,0.4716345314490322,-0.489016758193038,-0.504000472601206,0.2786968349834904,-0.9182220173264362,0.2238630048769763,1,-1,-1,1,1,-1,1,1,-1,-1,-4.986331044096138
-0.9272598991465422,0.8674666731961822,-0.4950398908999991,0.10202775969051592,-0.823690599835647,-0.3850680498348762,0.4334393945642385,-0.6884657530965557,-0.7820100316553378,1,-1,-1,1,1,-1,1,1,-1,1,-5.504468051919894
-0.6084863791556099,-0.21442127087528884,0.954733069634714,-0.1856665547725389,0.8107382132633663,0.9438958866189968,-0.7101199655072794,-0.11341100343571764,-0.12603662668851845,1,-1,1,1,-1,-1,-1,1,-1,1,-4.66750896995203
0.21626005886731337,-0.4877075067854497,0.5721450040900733,0.6696972636427003,0.9795588009759748,-0.3752022225842715,0.15938647893999347,0.14697507318657044,-0.9090842068904545,-1,-1,1,1,1,1,-1,-1,-1,1,-4.516016615962801
0.5207690372668174,0.43334495098613535,0.10731816942009176,0.7467511287874948,0.7387002223114223,-0.9691737486698471,0.2524141577976964,-0.6179083992078434,-0.314881477862166,-1,-1,-1,-1,-1,-1,1,1,-1,1,-4.701261292309514
0.8161417507199491,-0.9829428597502399,-0.8518628045369951,0.5380010960043349,0.8299595870790546,0.634148823003466,-0.2998582713458662,0.8708728589940224,-0.18235359916701754,1,1,-1,1,1,1,1,-1,-1,1,-6.006141650600945
-0.17850662516242988,-0.4363653559270928,0.921305886005858,0.5499649218306306,-0.6737049703811337,0.06209365096097219,-0.7712902979397689,-0.4715374201752922,-0.21362489142974694,-1,1,-1,-1,-1,1,1,-1,1,-1,-4.278394019812925
0.91695074822929,-0.6402329786371135,0.8982221928654821,0.0018950167724343103,0.5097766280511387,0.836478110847573,0.2548686427355449,0.3559619232811788,0.922408363391388,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-5.336794604811144
-0.9011250740002383,-0.2680276795643355,0.8918116565799457,-0.4680968997061803,0.5437543973155421,0.8090911983786786,-0.08739326348347665,0.3106649185694883,-0.26031400590868237,-1,1,-1,-1,1,1,1,-1,-1,1,-4.540279093506568
0.2157710642903341,-0.3972917224687649,-0.546606611727394,0.04220259698139528,0.06730926798405079,-0.44574371732190077,0.754817126100797,0.5287882559049508,0.6806824367295568,-1,-1,1,-1,-1,-1,1,1,1,1,-3.679212799509144
-0.36778359340970734,-0.026550570226786308,-0.553626163298309,0.18729935215414062,-0.15094227589636677,0.5981504198758893,-0.4187754489424871,0.920102460800946,0.9021433737153948,-1,1,-1,1,1,-1,-1,1,1,1,-4.125373658320028
0.9399893978921654,-0.3987247448547431,-0.5475645082307099,0.8093966835889399,0.050011242753846386,0.3176485741932118,0.19207896583411332,0.7921388889069438,0.48673475192664495,1,1,-1,1,1,1,1,1,1,1,-4.534287758181319
-0.12410530865101399,-0.4971694167325953,-0.04162355968705089,0.22194662804705412,-0.02968686066001469,-0.4897054644108023,-0.1813907971192812,0.9384977077173593,-0.9422150764505075,-1,1,-1,1,1,-1,1,-1,-1,1,-3.466340819475679
0.22910754052521587,-0.8858900984645734,0.8434419772272079,0.8983584923269807,-0.19453657480904263,-0.452689653494017,-0.8780570480468939,-0.8139633589270783,0.6970702897719554,-1,-1,1,1,1,-1,1,-1,1,1,-5.893115033592965
-0.0032199027221706533,-0.5805837006956351,-0.6749173487188884,-0.4045810871688398,-0.8763962864873764,0.7806301021285349,-0.22033126577110074,-0.0561538189004116,-0.06535492124615305,-1,1,-1,1,-1,1,1,-1,1,-1,-3.6621684338391107
0.6645687593229792,-0.0982913480144525,-0.9210042139238339,0.6858363764932809,-0.5123168744009907,-0.1362257544499177,0.5671181530841181,0.5718559588282774,-0.3331341893505526,-1,-1,1,-1,-1,1,-1,-1,-1,1,-4.490351627868403
0.6814556332690822,0.044965997680641134,-0.39813103394129246,-0.6429188789811775,0.3923311875741804,-0.8840191101041435,0.41181133992732954,0.44197115810074683,-0.5362579738782511,1,1,1,-1,1,1,-1,-1,-1,1,-4.433862313456845
-0.5001558528524568,-0.08078539408320506,-0.09875560691234919,0.619533683385826,0.45727205466723064,-0.19321754816838044,0.8794502272546627,0.04446825449911618,-0.5496370898660494,1,-1,1,-1,-1,-1,1,1,1,-1,-3.4232757116892767
0.7440636928056659,-0.38043294051198173,-0.11656836241681501,-0.9059482691782583,0.17574445869428135,-0.48993166618239425,-0.2964184734078341,-0.5460278849194538,-0.4902782447533778,-1,-1,1,-1,1,1,-1,1,-1,1,-4.145413992870061
0.1344580590204345,0.3729044488686919,0.6546122724174548,0.1426974902260587,-0.3248504386096538,-0.9406336939835629,0.1735867388515333,0.39962922883954755,0.598619658407294,1,1,1,1,1,-1,1,1,1,1,-3.7419920292242317
0.11968906295698711,0.6385486212423757,0.020335547305763146,0.16076012600902168,0.3687140700888556,-0.18827410830353353,-0.3927164886316954,0.9950131090287007,0.1379852003971247,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-3.0220363339640577
-0.9219772351527573,-0.5503680843978938,-0.3843333357139065,-0.045122188781749006,0.4097000381036169,0.0977148289195986,0.07864084872530297,-0.6183190400149039,0.27184131831214287,1,-1,1,-1,1,1,1,1,-1,-1,-3.3780169181218715
-0.674797777656478,-0.8147972561402776,0.845700834389544,-0.977455213566317,-0.18630073739687347,0.2804943452625521,0.46647946727130973,0.17270410905367495,-0.20575255511450474,-1,1,-1,-1,1,-1,-1,-1,-1,1,-4.624482295851532
0.7056625251180226,0.5841148711294366,-0.032798436810866693,0.9823002077175038,-0.09442224665505528,0.5742285355487171,-0.8201960997771929,-0.05493502055132393,-0.2904654684211374,1,1,1,-1,-1,1,1,-1,1,-1,-4.139123411729257
0.1992422038034516,-0.7931728167973264,-0.22927469767758524,0.695483500071429,0.9936135686944494,0.048074640087174325,-0.7221089737269917,-0.6028467289329025,0.5709252935582372,1,1,-1,1,1,1,1,-1,1,1,-4.854742423349548
-0.8463335327406383,0.8338029665684512,-0.7655915560990196,0.11274916068010077,-0.5500683762408862,0.18298166242990344,-0.700112346563031,-0.3310028983754085,0.9355392082037866,-1,1,1,-1,-1,1,1,-1,1,1,-5.258181707901226
-0.750421970666789,0.7306085696157272,0.29366550306853045,-0.8792581376285997,-0.2623130973980963,0.7134970051366467,-0.12186672163447065,-0.5693982524417516,0.8515338276182309,-1,1,1,1,-1,1,1,-1,1,1,-5.172563085208842
0.3691952730888879,0.7235031542732604,0.5769117173799894,-0.43085376493251903,0.24012261669245172,-0.7364235654424285,0.8670674835603298,0.7864106007841467,0.2114117369904862,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-4.941899913144501
0.2646989894859917,0.5231850288328102,-0.29804198396085924,-0.13459612957210054,0.1820005433683094,0.5321222779650461,0.37545604307429636,0.46817143007201656,-0.9083163595339996,1,1,1,-1,1,1,1,1,1,-1,-3.6865887858654296
0.9632032907821249,0.6937306749739529,0.812525741547603,0.5496707041442219,0.8724595541154103,0.9689712879542054,-0.5229551306340792,-0.894339154641145,-0.16136033784608506,1,1,1,1,1,1,1,-1,1,-1,-6.439215876638828
-0.6757888350147014,0.3224055014757645,-0.32190555436789836,-0.047111704617492256,-0.6872423378496895,-0.28760123841588436,-0.9257925444766724,-0.3715792804917266,-0.9551799346359187,1,-1,-1,1,-1,1,-1,1,-1,1,-4.594606931345748
0.6293468761760281,-0.01435477533004792,-0.5575348842295353,0.39954885390489525,-0.15789835308332067,-0.1847938481232141,-0.6074397587701017,0.1528824951283596,-0.4380029929493032,-1,-1,1,-1,-1,1,-1,1,1,-1,-3.141802837694806
0.27950542161593117,-0.07108864832063388,0.12024624937446937,0.42962744720413726,0.31651899646559767,0.3278020367373249,0.8917099738635492,-0.46037121897815836,-0.5179707761267232,-1,-1,1,1,1,1,1,1,-1,1,-3.414840768686525
0.6615816361848028,0.43348471257600907,0.8684949199060192,-0.8826351248635893,0.6123655350578876,-0.5625929384538768,-0.040118733728414124,-0.6116458052149474,-0.35975207296880285,-1,-1,-1,-1,1,1,-1,1,-1,1,-5.03267147895435
0.8530822464428802,-0.2031854764476091,0.6010398629381188,0.2446666591444524,-0.7735677272325712,0.7696497248584762,0.7487079695817278,-0.7948698494582409,-0.6776880770687763,-1,-1,1,1,1,-1,-1,-1,1,-1,-5.6664575931728525
-0.5786413355261728,-0.7144893666875953,-0.5131241995960787,-0.5025911361748463,-0.5053593644455239,-0.27360059279458016,-0.6940483229655519,-0.16384413188420544,-0.960949792787491,-1,1,-1,1,-1,1,-1,1,-1,1,-4.906648242862046
0.6528279249480133,-0.45213367076978117,-0.029023921632750804,0.4102038407589963,0.03960477083737146,-0.07423413762207676,0.2536831518248186,-0.11717026489027793,0.8137349573958941,1,1,-1,1,1,1,-1,-1,1,1,-2.8426166406799807
0.686418218157673,0.5028113344452938,0.26890001753341464,0.5378991042640591,0.577322801068088,0.26963173276346786,0.1597955045838908,-0.3032003045225311,-0.9240293982299557,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-4.230008415568374
-0.3408697417869526,-0.7309842483053934,-0.9145863117552131,-0.6176687867586146,0.2886484676520984,0.08287234666750964,0.7704013461378163,0.22522185345315204,-0.8954630219009321,-1,1,-1,1,-1,-1,-1,-1,-1,1,-4.866716124417682
0.06887148190343262,0.7136503909574397,-0.22440979749927892,0.11853770114767914,0.4204525270678343,-0.8400758684640903,-0.5849709308440552,-0.2746149313946289,0.275393194431655,1,1,1,-1,-1,-1,1,-1,1,1,-3.520976823710094
-0.019091122234896174,0.6390374354754473,0.37661123549423525,0.2941298301453754,-0.8391879756017029,-0.31443831418402435,-0.08289974443463732,-0.9573973826016633,0.6419760280895124,-1,1,1,1,1,-1,1,-1,1,1,-4.164769068261495
0.1622722740689051,0.08378155194324632,0.5382671454418597,0.30853425512941546,-0.49875969339837956,0.2852606281117369,-0.9495131933367149,0.10838860299671516,-0.6879615798122019,1,1,1,1,1,-1,-1,1,1,-1,-3.6227389242391754
0.4926919747861296,-0.9013146580995439,-0.3096496869736094,0.8288878079485276,0.4754967310228464,0.4187521703508139,-0.819642553314285,0.38385057221337293,-0.46694638296072144,1,1,-1,1,1,1,1,-1,-1,1,-5.09723253766985
-0.5690400016058257,0.7067892526362676,0.18690054018592206,0.04230682849367984,-0.11232788680961381,0.7890731813277696,-0.8774465709994872,0.4870753928986653,0.18692924837472824,-1,1,1,1,1,-1,-1,1,1,1,-3.957888903331959
-0.5629249546392983,-0.24081456535603252,-0.7848811295622187,-0.7548311112924868,-0.7726762012529291,0.9509283906143862,0.6291938018972416,-0.09308494741930007,-0.48414399682386167,1,-1,1,-1,1,-1,-1,-1,1,-1,-5.273479098857756
0.5758494721303713,0.18962568029828675,-0.6465965031012029,0.2069505348156464,0.5739304053652505,-0.864931100586479,-0.41367370740081055,0.1895075931463588,-0.6978106430938356,1,1,1,-1,-1,-1,1,-1,-1,1,-4.358875639938242
0.8015456704149093,-0.08130127129884657,0.5170035157670643,-0.6917714169957434,-0.264633170102077,-0.023368889525078984,0.2684095476791817,0.7037702153629637,-0.321341630725162,1,1,-1,-1,1,-1,1,1,1,-1,-3.673145327871027
0.08161633624861286,0.4748240473276595,-0.49465959168122886,0.7673284368878126,0.7110171504327254,-0.7823239643759026,-0.21790012671182257,-0.03550362826101705,-0.1097059765475008,1,1,1,-1,-1,-1,1,-1,1,-1,-3.6748792584742818
-0.09208833343125145,0.03796360840548796,-0.2906913977432728,0.6788143817540204,0.7592763117772825,-0.3275499027688138,-0.2411093831163753,-0.4054075341566774,0.8988825637957398,-1,1,1,-1,-1,-1,1,-1,1,1,-3.7317834169489217
-0.4930444692090894,-0.8721128934285345,0.13591733946939488,0.39979968292457735,0.3228904445178422,0.21615543557583106,0.9290379278278424,0.24942577431328616,0.885261706930978,1,-1,1,1,1,1,1,1,1,1,-4.503645674197376
0.43857805083148116,-0.48433300668777135,-0.14279572041209043,0.41344151155733644,-0.06599210866231053,-0.7311552178959984,0.2737412346495742,-0.5281506909621567,-0.4248125912893812,1,1,-1,1,1,-1,1,1,-1,1,-3.5030001329481006
-0.36182594809712154,-0.6390962234657034,-0.32704847127627956,0.09058788151365249,0.5795867670894239,0.29947509676937956,-0.7222215159236021,-0.13746903171475333,-0.5559869152758949,-1,1,-1,1,1,1,1,-1,1,-1,-3.713297851125811
-0.38761671754182414,-0.6817651754563583,0.7364926458512726,-0.1448608833496554,-0.23919018225958655,-0.5153022047546307,0.13576193299236805,-0.6513537108233869,-0.9713632504792784,1,-1,1,1,-1,1,-1,-1,1,-1,-4.463706703508361
0.7794691839799157,-0.4281788074956574,-0.2756888135578226,-0.05853044048374012,0.2025314461871539,-0.7137539238127013,-0.7926164209347681,-0.9297780275954435,-0.5523180539874746,-1,-1,1,-1,1,1,-1,1,-1,1,-4.7328651180346775
-0.9835501202091537,0.8329333009966398,0.0634995224123629,-0.5146782675137918,0.7635048799395459,0.043719778378038976,-0.4588983397960822,-0.22954502042180858,0.638376635738005,1,-1,-1,-1,1,1,1,-1,1,1,-4.528705865405429
0.5057768653127372,-0.30760342722861966,0.768308749951834,-0.3786869934763786,0.14453307437493912,-0.7496723782168893,0.5853644243455731,0.11995720613891625,0.33436312534552903,1,1,-1,-1,1,1,-1,-1,-1,-1,-3.8942662443914164
0.7283717811943295,-0.6375042240027591,-0.08784843411104415,-0.44106650850254536,0.11033764414797687,-0.3009791837081226,-0.14525838933164947,-0.07834386465850574,-0.07257191878613223,-1,-1,1,-1,1,1,-1,1,-1,1,-2.602281948443066
-0.09894728246815676,-0.9519685729931306,0.36199760155091165,-0.9118221635036587,-0.8462781526210987,-0.48683496317862374,-0.6639557922661825,-0.1383666072347287,0.6653116073560539,-1,1,-1,-1,1,-1,1,-1,1,1,-5.125482743172546
